wilcoxon,t-test,t-test_overestim_var
Rps24,Rps29,Rps24
Tpt1,Ramp1,Rps29
Rps29,Rps24,Tpt1
Rpl12,Igfbp4,Rpl12
Rps7,Rpl12,Rpl35a
Rpl35a,Rpl35a,Rps16
Rps16,Rps19,Rps7
Rpl5,Rplp1,Rps19
Rps4x,Rpl5,Rpl5
Rps3a1,Rps16,Rps4x
Rps19,Rps4x,Rplp1
Rplp1,Tpt1,Rps3a1
Rps27,Ccr9,Rps27
Rpl21,Rps7,Rpl21
Rpl23,Rps3a1,Rps15a
Rps15a,Rpl21,Rpl23
Rps14,Rpl23,Rps14
Rps8,Rflnb,Rpl13
Rpl13,Rplp2,Rps8
Rps9,Rps20,Rpl30
Rplp2,Rpl13,Rplp2
Rps20,Rps15a,Rpl9
Rpl30,Rps27,Rps20
Rpl26,Rpl9,Rps23
Rpl9,Rps3,Rps9
Rps6,Rps23,Rpl17
Rps23,Rpl30,Rpl26
Rps27a,Atp1b1,Rps6
Rpl8,Rps14,Rps3
Rpl17,Rps8,Rpl19
Rps3,Rps9,Rpl8
Rpl19,Rpl8,Rps27a
Rpl36a,Rpl26,Rpl37a
Rpl37a,Arl4c,Arl4c
Rpl39,Tmem108,Sell
Rps21,Rps27a,Rpl36a
Arl4c,Sell,Rpl39
Rps5,Rpl39,Rps21
Sell,Rpl19,Rps5
Rps28,Rps6,Ramp1
Rpl27a,Tdrp,Fau
Rps15,Rpl17,Rps13
Fau,Rpl36a,Rps28
Rps13,Rps5,Rpl18a
Rpl18a,Rpl37a,Rpl27a
Rps18,Rps21,Rps15
Rps25,Il6ra,Ccnd2
Lef1,Pmepa1,Igfbp4
Ccnd2,Ccnd2,Dapl1
Rapgef6,Dapl1,Ccr9
Rpl7,Ifngr2,Lef1
Foxp1,Rapgef4,Rpl7
Npc2,Rpl27a,Rps18
Rpl23a,Il6st,Rflnb
Rpl35,Rps28,Rps25
mt-Nd2,Rps15,Foxp1
Rpl38,Pdk1,Rapgef6
Dapl1,Trat1,Rpl34
Rpl34,Rps13,Trdc
Rack1,Lef1,mt-Nd2
Eef1b2,Itgae,Rpl23a
Ramp1,Rpl7,Rack1
Rpl32,St6gal1,Npc2
Eef1a1,St8sia1,Il6ra
Klf13,Rpl18a,Txnip
Igfbp4,Fau,Tdrp
Txnip,Trdc,Rpl38
Trdc,Rnf130,Il6st
Grap2,Foxp1,Rpl35
Satb1,Rps25,Klf13
Rpl10,Ssbp2,Grap2
Rpl36,Rapgef6,Klf3
mt-Nd4,Iigp1,Pdk1
Ccr9,Rps18,Rpl32
Peli1,Klf3,Ssbp2
Rpl6,Kcna2,Tmem108
Rps10,Txnip,Eef1b2
Rps11,Grap2,Atp1b1
Bcl11b,Rpl35,Rgs10
Rpl37,Rpl38,Eef1a1
Rflnb,Dph5,Satb1
Rpl11,Rpl23a,Rpl10
Rabac1,Npc2,mt-Nd4
mt-Cytb,Rgcc,Rpl36
Rgs10,Mettl1,Rapgef4
Klf3,Klf13,Dph5
S1pr1,mt-Nd2,S1pr1
Rpl3,Rack1,Pmepa1
Smc4,Slc15a2,Peli1
Il6ra,Slc28a2b,Rpl6
Il6st,Arhgap5,Iigp1
Rpl15,Auts2,Rgcc
Rpl18,Ggt5,mt-Cytb
Tdrp,Rnf122,Rabac1
Il7r,Rpl34,Rps10
Ssbp2,Abi3,Bcl11b
Chd3,Gm4951,Rpl11
Arhgap15,Dzip1,Rpl37
Shisa5,Slc16a5,Pik3ip1
Rps27rt,Cnn3,Il7r
Rps26,Rpl32,Pura
Evl,Sox4,Rps11
Cox7a2l,Eps8l1,Smc4
Pdk1,Eef1b2,Itgae
Btg1,Als2cl,Trat1
Pura,Rgs10,Dtx1
Klf2,Igf1r,Chd3
Eif4a2,Pik3ip1,Ifngr2
Ccr7,Macrod1,Rpl3
Dph5,S1pr1,Rpl15
Rpl14,Rab6b,Btg1
Stat1,Dtx1,Zbtb20
Fam189b,Eef1a1,St6gal1
Pik3ip1,Thra,Arhgap5
Arhgef1,Lypd6b,Ccr7
Iigp1,Peli1,Gramd1a
Ikzf1,Rabac1,Fam78a
Tmem108,1700017B05Rik,Mettl1
Rgcc,Pura,H2-DMa
mt-Nd1,Rpl36,Rpl18
Cd8a,Slc49a4,St8sia1
Gramd1a,Sh3pxd2a,Rps26
Pik3cd,Slc6a19,Arhgap15
Bptf,Satb1,Tasor2
Zbtb20,Bcl11b,Treml2
Atp1b1,Rps10,Gm12216
Ifi47,Rpl6,Ifit1bl1
Cmah,Zbtb20,Als2cl
Rapgef4,Treml2,Pik3cd
Clec2d,H2-DMa,Shisa5
Rpl10a,Ttc28,Sh3bp5
Ssh2,Rpl11,Dzip1
Pmepa1,Crebl2,AC149090.1
Dock10,Nipal1,Rps27rt
Arhgap45,Gm12216,Fam241a
Stk38,Bach2,Rnf130
Tespa1,Tgfbr1,Bach2
Fam78a,Sh3bp5,Evl
Dtx1,Chst15,Slc15a2
Kmt2a,Sfi1,Slc12a7
Rpl22,Fam78a,Zfp652
Atp11b,Dntt,Abi3
Ppp1r14b,Stx2,Cmah
Tubb5,Rpl10,Eps8l1
Slc44a2,Gramd1a,Tasor
AC149090.1,Smc4,Klf2
Ifit1bl1,Eng,Fam189b
Tnrc6c,Cxxc5,Kcna2
Tmem59,Ampd1,Slc44a2
Zcchc7,Chd3,1700017B05Rik
H2-DMa,Actn2,Fam102a
Mycbp2,Tasor2,Tspan32
Itgae,mt-Nd4,Dennd2d
Ptpn18,Tmie,Tespa1
Ablim1,Il7r,Thra
Itk,Nfix,Cox7a2l
Pitpnc1,Rpl37,Crtc3
Tasor2,Ifit1bl1,Idh2
Ighm,Dnajb14,Actn2
mt-Nd3,Slc12a7,AI467606
Rps17,Tgtp1,mt-Nd1
Tasor,Art4,Zbtb4
Nsd3,Zbtb4,Slc49a4
Zfp292,Basp1,Foxo1
Trat1,Fam241a,Clec2d
Ripor2,Dstyk,Stat1
Zfp652,Akr1c13,Il27ra
Eef1g,Zfp652,Scml4
Cirbp,Ccr7,Sox4
Fam102a,Slc25a27,Cxxc5
Fam241a,Mob3b,Pag1
Top2b,Tspan32,Cd2ap
Scml4,Arhgap15,Slc28a2b
Rpl31,Pik3cd,Ssh2
Foxo1,Timp2,Gm20696
Il27ra,Rpl15,Tanc1
Gm12216,Egr3,Gpr146
St6gal1,Rhox8,Rpl14
Arhgap5,Ighd,Zfp950
Ifngr2,Slc16a10,Timp2
Add3,mt-Cytb,Il4ra
Tnrc6b,Idh2,Tnrc6c
Pfdn5,Rpl3,Eif4a2
