wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps29,Rps7,Rps7
Rps27,Rps27,Rps27
Rps14,Tpt1,Tpt1
Rps15a,Rps14,Rps14
Rpl12,Rps29,Rps29
Rps7,Rps15a,Rps15a
Tpt1,Rps16,Rpl12
Rplp1,Rpl12,Rps16
Rps16,Rpl17,Rpl17
Rpl35a,Rpl30,Rpl23
Rpl17,Rpl23,Rpl30
Rpl30,Rpl21,Rpl35a
Rpl19,Rpl35a,Rpl21
Rpl5,Rpl19,Rpl19
Rpl21,Rpl37a,Rpl5
Rpl9,Rpl18a,Rpl37a
Rpl23,Rpl5,Rplp1
Rpl13,Rpl9,Rpl18a
Rpl37a,Rplp1,Rpl9
Rps9,Rps13,Rpl13
Rps23,Rps3a1,Rps3a1
Rps3a1,Rpl13,Rps23
Rps27a,Rps21,Rps9
Rpl27a,Rps23,Rps19
Rplp2,Rps19,Rps13
Rpl18a,Rps9,Rpl27a
Rpl26,Rpl34,Rps21
Rps19,Rps4x,Rps4x
Rps4x,Rpl27a,Rps3
Rps20,Rps3,Rps27a
Rps3,Rpl26,Rpl34
Rpl34,Rplp2,Rpl26
Rps13,Fau,Rplp2
Rps28,Rpl39,Fau
Rps21,Rps27a,Rps20
Fau,Tcf7,Rpl39
Rps18,Rps20,Rps28
Rpl39,Sell,Tcf7
Rpl36,Rps28,Rpl36
Rps8,Rpl36,Rps8
Rpl8,Rpl18,Rps18
Rpl37,Rpl37,Rpl37
Rpl11,Rack1,Rpl18
Rpl18,Rps5,Rpl8
Rpl36a,Rps8,Rpl11
Rack1,Rps18,Rack1
Rps15,Rpl11,Rps5
Rps5,Rpl8,Sell
Rps6,Rpl32,Rpl36a
Rpl32,Rpl36a,Rpl32
Eef1a1,Rps15,Rps15
Rpl7,Rps6,Rps6
Rpl15,Rpl7,Rpl7
Tcf7,Eef1a1,Eef1a1
Rpl38,Rpl38,Rpl38
Rps25,Dapl1,Rpl15
Eef1b2,Rpl15,Rps25
Rpl23a,Rps25,Ltb
Rps26,Eef1b2,Eef1b2
Rps10,Ltb,Rpl23a
Sell,Rpl23a,Dapl1
Rpl6,Lef1,Rps26
Rpl35,Ccr7,Rps10
Rpl22,Rps10,Rpl6
mt-Nd2,Il7r,mt-Nd2
Ltb,Rgs10,Rpl22
Rpl3,Rpl6,Rpl35
Rps11,Rpl35,Lef1
Btg1,Rps26,Btg1
Rpl10,Rpl22,Rapgef6
Lef1,Rapgef6,Rpl3
Rpl10a,mt-Nd2,Ccr7
Rapgef6,Foxp1,Rgs10
Rpl27,Rps11,Rps11
mt-Nd4,Btg1,Il7r
Foxp1,Ighm,Foxp1
Shisa5,Evl,Ighm
Cox7a2l,Rpl3,Rpl27
Dapl1,Rpl27,Rpl10a
Rpl4,Ramp1,Evl
Rps12,mt-Nd4,Rpl10
Ighm,Rpl10a,mt-Nd4
Satb1,Rpl10,Shisa5
Rpl24,Satb1,Satb1
Limd2,Cox7a2l,Cox7a2l
Il7r,Shisa5,Ramp1
Evl,Igfbp4,Rps12
Ccr7,Ssbp2,Peli1
mt-Cytb,Rflnb,Limd2
Rgs10,Il6st,Rpl4
Npc2,Peli1,Ccnd2
Peli1,Tespa1,Rpl24
mt-Atp6,Ccnd2,mt-Cytb
Arl4c,Il6ra,Chd3
Rpl14,Chd3,Igfbp4
Pfdn5,Ccr9,Tespa1
Rpl28,Rpl4,Ssbp2
Rabac1,Rpl24,Il6st
Ccnd2,Pdk1,Rflnb
