wilcoxon,t-test,t-test_overestim_var
Trdc,Trdc,Trdc
mt-Cytb,Trav14-1,mt-Cytb
mt-Atp6,mt-Cytb,mt-Atp6
mt-Nd4,mt-Atp6,mt-Co3
mt-Co3,Trbv13-3,mt-Nd4
mt-Co2,mt-Nd4,Trav14-1
Rps8,mt-Co3,mt-Co2
Ppia,Ccr9,Rps8
mt-Nd2,mt-Co2,Ccr9
Cd52,Rps8,Trbv13-3
Rps3a1,Igfbp4,mt-Co1
Bcl11b,Itgae,Ppia
mt-Co1,Ppia,mt-Nd2
Rpl22l1,Tspan32,Cd52
Cd3e,mt-Nd2,Rps3a1
Limd2,Bcl11b,Bcl11b
Pfn1,Cd52,Rpl22l1
Rpl5,Cxcr6,Igfbp4
Trav14-1,mt-Co1,Pfn1
Ccr9,Rps3a1,Cd3e
Rps29,Rpl22l1,Rpl5
Cd3g,Eps8l1,Limd2
Ighm,Cd3e,Tspan32
Arl4c,Pfn1,Rps29
mt-Nd1,Rpl5,Itgae
mt-Nd3,Tespa1,Cxcr6
Coro1a,Limd2,Tespa1
Clec2d,Rflnb,Clec2d
Igfbp4,Clec2d,Cd3g
Actb,Il6st,Ighm
Tespa1,Rps29,Rflnb
Rinl,Ramp1,Il6st
Ltb,Ighm,mt-Nd1
Tle5,Cd3g,Ramp1
Itgb7,AI467606,Actb
Rps17,mt-Nd1,Coro1a
Ramp1,Rinl,Rinl
Il6st,Actb,mt-Nd3
Arhgdib,1700017B05Rik,Arl4c
Mbnl1,Coro1a,Eps8l1
Ccnd2,mt-Nd3,AI467606
Gnas,Arl4c,Nrip1
Rflnb,Nrip1,AC149090.1
Trbv13-3,Cdk5rap1,Ccnd2
Grap2,Mmp16,Ltb
Tmsb4x,Casp1,Arhgdib
Rpl35a,AC149090.1,1700017B05Rik
Txnip,Id3,Mbnl1
AC149090.1,Ccnd2,Tle5
Tspan32,Zfp950,Gnas
Themis,Ltb,Rpl35a
Shisa5,Stap1,Itgb7
Cxcr6,Zfp652,Tmsb4x
Arhgef1,Arhgdib,Rps17
Rps4x,Tle5,Cdk5rap1
Top2b,Itgb7,Id3
Rpl12,Tent5a,Themis
Ptprcap,Arhgap5,Git2
mt-Nd5,Dntt,Grap2
Pura,Nrros,Txnip
Git2,Git2,Zfp652
Sh3bgrl3,Rpl35a,Tent5a
Nrip1,Zbtb1,Stap1
Hnrnpr,Casp4,Fam78a
Itm2b,Themis,Crtc3
Cnn2,Idh2,Zfp950
Fam78a,Gnas,Casp1
Ogt,Fam78a,Arhgap5
Arpc2,Gsn,Zbtb1
Lcp1,Crtc3,Idh2
Cd8b1,Mbnl1,Pdk1
Ddx39b,Trat1,Tecr
Cd8a,Rps17,Pura
AI467606,Grap2,Trat1
Arhgap45,Prrg1,Top2b
Ppdpf,Txnip,Nrros
Ppp1r14b,Tmsb4x,Il27ra
Cd27,Zfp329,Mmp16
Gimap1,Pdk1,Hnrnpr
Itgae,Tecr,Arhgef1
Crtc3,Il27ra,Trbc1
Tasor,Pura,Gsn
Tecr,Ddit4,Brd7
Selenow,Brd7,Shisa5
Il27ra,H2-DMa,H2-DMa
Tmem59,Gm4951,Tasor
Pdk1,Stub1,Rps4x
Jpt1,Top2b,Stub1
Tuba1b,Zfp322a,Zfp329
Etnk1,Rapgef4,Rapgef4
mt-Nd4l,Scn2b,Rabgap1l
Zfp652,Hnrnpr,Synj2bp
Slc44a2,Tasor,Ppdpf
Tent5a,Slc16a5,Izumo4
Stap1,Amer1,Tia1
Tprgl,Slc14a1,Etnk1
Rabgap1l,Izumo4,Lipa
Skap1,Arhgef1,Ddit4
Id3,Lipa,Tmem59
Rsrp1,Rabgap1l,Cdc37l1
Smc4,Kctd2,Ddx39b
Brd7,Cdc37l1,Prrg1
Scp2,Synj2bp,Zfp322a
Nop10,St6gal1,Fyco1
Tagln2,Fyco1,Kctd2
