,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0371530688274192,0.8347026062070587,0.0026351673255359392,0.047674401505039425,0.20794758783834846,0.2876102316468636,0.3991396457332238,0.36020061848114504,0.054809074223723546,1.0
1,0.0371530688274192,0.0,0.0069306427243142725,0.00041612774082286277,0.7362526349789202,0.2004497518610422,0.08414271615636433,0.1677832783278328,0.08480216955104088,0.005814412840984697,1.0
2,0.8347026062070587,0.0069306427243142725,0.0,7.267284540475683e-05,0.020198825857091887,0.056421763551605636,0.0658349226146881,0.00214176229338415,0.03869427102518331,0.0004415854483501616,0.15404463040446306
3,0.0026351673255359392,0.00041612774082286277,7.267284540475683e-05,0.0,6.377776028789552e-05,8.619756849497211e-05,0.0652308689464711,0.00952705026600221,0.0003528652154980405,1.0,0.011709939680041961
4,0.047674401505039425,0.7362526349789202,0.020198825857091887,6.377776028789552e-05,0.0,1.0,0.8979746532911619,0.30950955560672344,0.4464985499077633,0.0023539212883901717,0.13645779866019137
5,0.20794758783834846,0.2004497518610422,0.056421763551605636,8.619756849497211e-05,1.0,0.0,0.6894772453278631,0.3922536422376729,0.542233101251524,0.00017458878768517556,0.09957042610528563
6,0.2876102316468636,0.08414271615636433,0.0658349226146881,0.0652308689464711,0.8979746532911619,0.6894772453278631,0.0,0.8075684518191855,0.23848347684567564,0.47304524400073333,1.0
7,0.3991396457332238,0.1677832783278328,0.00214176229338415,0.00952705026600221,0.30950955560672344,0.3922536422376729,0.8075684518191855,0.0,0.4069418680016986,0.16635441987312505,0.5865367827105291
8,0.36020061848114504,0.08480216955104088,0.03869427102518331,0.0003528652154980405,0.4464985499077633,0.542233101251524,0.23848347684567564,0.4069418680016986,0.0,0.0003176491261269785,0.19599019393674605
9,0.054809074223723546,0.005814412840984697,0.0004415854483501616,1.0,0.0023539212883901717,0.00017458878768517556,0.47304524400073333,0.16635441987312505,0.0003176491261269785,0.0,0.39522245830918806
10,1.0,1.0,0.15404463040446306,0.011709939680041961,0.13645779866019137,0.09957042610528563,1.0,0.5865367827105291,0.19599019393674605,0.39522245830918806,0.0
