paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
14001.2001174884,15810.884212807938,-6.179842,-0.71313816,-0.4872764,0.3320642,0.49366874,1.3040538,-0.006064666,0.11913016,1.0866072,0.7204106,-0.5858065,0.33066297,0.42080307,0.8007499,0.34569162,0.15909164,-0.44980028,-0.07509727,1.8775934,-0.5119906,-0.66448563,-0.11908445,2.8217762,3.6170363,-0.4094158,-0.77045697,-3.5350604,0.42316276,2.4546223,0.35979587,14001.2001174884,15810.884212807938,-1069.0743083538168,580.6518363820638
5587.493268875575,18146.462966737,-4.89167,-0.40634626,-0.96845996,-0.060917597,1.0425735,0.27785766,0.20903106,-0.21300912,0.5756499,0.8652705,0.5568514,-0.30140647,-0.22025043,0.32715458,-0.034474205,-0.13102974,-0.5325449,-0.4159134,2.1427453,0.5662939,-1.6584064,1.6823272,-0.87381756,-1.677006,0.8811861,0.12279619,-3.0264895,-1.5541846,2.5724723,1.3888172,5587.493268875575,18146.462966737,-1296.1943883936829,-2795.7045752309446
12892.380677693665,11089.62255819878,-0.0269229,9.649675,1.0389714,-0.9747039,-0.0497289,-0.07779864,0.32399997,-0.1322945,0.22832559,0.41404116,-0.20919293,-0.11801729,-0.5361511,0.2038497,0.47699377,0.56007516,-0.75239277,0.4105999,0.08811578,0.67423373,0.6405838,-0.3010352,-1.0423887,-1.5595323,-1.3532015,-1.5830265,1.1413214,-4.6429276,-1.2475003,-0.899441,12892.380677693665,11089.62255819878,-1630.9098689799926,348.03442784829707
5156.892447819991,2319.752814332341,1.352136,10.336112,1.3654834,-2.1776266,-0.17626561,-0.07845221,0.3779394,1.1076463,-0.29980803,-0.38896748,-0.05381316,-0.8439392,0.6340312,-0.5705609,0.14250864,-0.479789,0.42675373,1.2652558,-1.9881818,1.4659604,0.20618752,0.4657031,0.123397715,-0.5877257,1.973887,0.24585356,2.9724653,2.2178545,-2.961331,-1.9593867,5156.892447819991,2319.752814332341,-1059.6455823856732,331.90025861055597
7521.427578691515,-12176.194791551987,-7.444317,-4.7734346,-1.0458767,0.2194335,0.589874,0.5899983,0.18913127,0.13576747,0.76888835,0.76865655,0.4771199,0.232715,0.078799136,-0.17474613,-0.010830628,0.063932,0.010568977,-0.70730686,1.815703,0.34602115,-1.0506362,1.2823946,-0.75640136,0.8218954,-0.49367478,-0.19835804,-0.30368587,0.78328407,-0.19269916,0.5459655,7521.427578691515,-12176.194791551987,-1839.8168476921867,1042.000926993581
-2243.9799673774814,2911.203969138869,22.411736,-1.8298347,4.601033,-3.9503202,1.8859125,-17.744818,3.1142972,-21.599197,2.1733525,7.6288676,24.280375,-1.5922761,2.6815972,0.11084893,1.7240067,-8.171687,5.4968786,-4.665575,1.656558,-1.740087,0.3427765,-0.11119461,1.4058193,0.76341754,0.30464596,0.046704065,-0.34333327,0.4663672,-0.19873396,0.043284267,-2243.9799673774814,2911.203969138869,-1419.2755998075454,-569.1304247829927
1324.7978412234495,-3596.3414289903944,-3.430993,5.847421,1.3327887,-0.9565534,-0.2374145,0.34607536,0.50599915,0.04633315,0.21038212,0.11717758,0.19029695,-0.24947155,0.07420883,0.1162812,-0.28915256,0.37430096,-0.03590286,0.76233137,0.33626264,0.2360731,-0.18447398,0.042129245,0.4680452,-0.46337292,0.5501694,-0.5609866,1.2373161,-0.9566386,-1.3004439,0.016426573,1324.7978412234495,-3596.3414289903944,-723.0890688185239,-302.5906274033949
12788.366293566789,193.94998859371415,-3.4861045,-8.799615,0.08617741,0.5849469,-0.414689,-0.9838647,0.091177575,0.42290476,-0.43765742,-0.7935351,-0.30880672,0.10490444,-1.0444417,-0.7954246,-0.09924095,-0.1287568,0.27588695,0.15347913,-1.6637326,-0.10342695,1.2852156,-1.1126227,-0.07471204,-0.78550845,-0.036259145,-2.7250416,2.773883,-2.7873766,2.2082717,1.1948003,12788.366293566789,193.94998859371415,-822.5913258943077,1848.642087953249
33250.94860905884,-68198.07318265986,21.991714,-5.8796735,0.21167031,-5.022641,-0.49350137,4.3614407,-0.76332015,-1.3352661,-1.4832834,0.88886636,3.3091826,-4.700748,-1.5902221,-0.6702473,-2.1381042,2.1708908,1.2991613,12.180698,3.289772,22.445778,-13.279512,-14.060376,-0.70287514,-0.24135724,3.3355844,0.36608642,-0.839015,0.35363528,0.2569373,0.119743705,33250.94860905884,-68198.07318265986,-436.6771802702543,-180.89058873020005
12238.28697214155,-1008.6793422896037,-7.447248,-6.4034843,-1.1950127,1.1324764,0.6454165,0.7453247,-0.663273,-0.112903155,0.68279594,0.6129683,0.27178934,0.19056088,-0.59227705,0.26059455,0.14317496,0.3797049,-0.63498676,-0.7841352,1.8302716,0.14030509,-1.2641913,1.1032534,-0.14241193,2.3184485,0.6878962,-0.075458266,0.77923465,1.5441477,-2.248235,0.69155407,12238.28697214155,-1008.6793422896037,-211.52239586996657,1595.6851295720755
