wilcoxon,t-test,t-test_overestim_var
Rps24,Rps27,Rps27
Rps27,Rps24,Rps24
Rps29,Rps29,Rps29
Rps14,Rps28,Malat1
Rps28,Rgs10,Rps28
Malat1,Ccr7,Rps14
Rps16,Rps16,Rpl35a
Rps15a,Rps14,Rpl12
Rps7,Rps15a,Rps16
Rpl35a,Malat1,Rps23
Rpl12,Sell,Rps7
Rpl13,Rpl35a,Rps15
Rpl17,Rpl13,Rpl36
Rpl37a,Rpl12,Rps15a
Rplp1,Rps15,Rpl37a
Rpl21,Ramp1,Rpl9
Rps23,Rps23,Rplp1
Rpl36,Igfbp4,Rpl27a
Rps27a,Rpl36,Rpl13
Rps3a1,Rpl37a,Rps27a
Rpl9,Rps7,Rpl37
Rps15,Tcf7,Rpl18a
Rplp2,Dapl1,Rps20
Rps19,Rpl18a,Rpl23a
Rps18,Rpl9,Rps18
Rpl27a,Rps19,Rps21
Rpl30,Rps6,Rpl36a
Rpl18a,Rpl23a,Rplp2
Rps3,Rpl23,Rpl17
Rps9,Rpl19,Rps19
Rpl37,Rplp2,Rps9
Tpt1,Rpl37,Rpl38
Rps20,Rps21,Rpl23
Rpl19,Rps27a,Rpl26
Rpl23,Rpl27a,Rps6
Rpl8,Rplp1,Rpl31
Rpl26,Tpt1,Rpl19
Rpl38,Rpl26,Rpl30
Rpl23a,Rpl38,Rpl21
Rpl36a,Rps3,Tpt1
Rps4x,Rps18,Tcf7
Rps21,Rps20,Rps3
Rpl31,Rpl30,Rps4x
Fau,Rpl36a,Rps5
Rps25,Rps8,Rpl8
Rpl34,Rps27rt,Sell
Rpl5,Rpl17,Rpl5
Rps8,Rpl31,Rps25
Rps6,Rps25,Rps8
Rpl18,Rps13,Rgs10
Rps5,Id3,Rps27rt
Rpl15,Rps5,Rps13
Rps27rt,Rps9,Rpl35
Rpl35,Rpl35,Rps3a1
Rpl39,Rpl5,Rpl34
Rps17,Fau,Rpl15
Rpl11,Rpl39,Rpl39
Rps13,Rps4x,Ccr7
Rps26,Rps3a1,Btg1
Rpl14,Rpl21,Rpl18
Rpl6,Rpl18,Fau
Rpl32,Il6ra,Rpl14
Rps10,Nsg2,Rps17
Tcf7,Kbtbd11,Rpl32
Btg1,Rpl8,Rps26
Eef1a1,Rpl14,Eef1a1
Rpl7,Rpl15,Rpl6
Rpl10a,Rpl34,Rpl11
Sell,Rps26,Rpl7
Rps11,Pdk1,Ltb
Rpl22,Rps17,Rps11
Rpl3,Rps10,Rps10
Rpl4,Rpl6,Ramp1
Rgs10,Rflnb,Igfbp4
Eef1b2,Rpl11,Dapl1
Rpl10,Rpl32,Rpl22
Rack1,Ccr9,Rpl3
Ltb,Btg1,Rpl10a
Ccr7,Rpl7,Rpl10
Rpl13a,Rpl3,Rpl4
Shisa5,Ssbp2,Eef1b2
Npm1,Eef1a1,Lef1
Rps12,Tdrp,Evl
Limd2,Il7r,Shisa5
Eef1g,Tmem108,Rpl13a
Arl4c,Mettl1,Npm1
mt-Nd2,Evl,Chd3
Lef1,Chd3,Arl4c
Rplp0,Rps11,Limd2
Rpl27,Lef1,Rack1
Igfbp4,Ltb,Ccr9
Evl,Gm43698,Emb
Ramp1,AC149090.1,Eef1g
Emb,Bcl2,Id3
Dapl1,Rpl10a,mt-Nd2
Rpl29,Rpl4,Ccnd2
Chd3,Rpl22,Pdk1
Ccnd2,Treml2,Kbtbd11
Wdr89,Emb,Bcl2
Klf13,Cxxc5,Klf13
Cox7a2l,Rpl13a,Rapgef6
Rapgef6,Rpl10,Il7r
Hspe1,Socs1,Ssbp2
Ccr9,Arl4c,AC149090.1
Ighm,Bach2,Il6ra
Bcl2,Ccnd2,Rps12
Junb,St6gal1,Ighm
Ypel3,Iigp1,Rpl29
Gm2000,Rapgef6,Nsg2
Rpl28,Zbtb20,Actn1
Rps2,Actn1,Ypel3
Gm11808,Socs3,Cox7a2l
Rpl22l1,Eef1b2,Rflnb
Id3,Il6st,Rpl27
Foxp1,Gm47283,Pik3ip1
Actn1,Npm1,Ssh2
Satb1,Limd2,Mycbp2
Ubb,Eef1g,Rplp0
Nop10,Ssh2,Peli1
mt-Nd1,Pik3ip1,Foxp1
Uba52,Klf13,Tmem108
Pdk1,Atp1b1,Gm47283
Selenow,Ypel3,Wdr89
Peli1,2610035D17Rik,Rps2
Mycbp2,mt-Nd2,Ctss
Rabac1,Zfp36l1,Zfp36l1
AC149090.1,Tespa1,Socs3
Kbtbd11,Rack1,Tdrp
Ctss,Spint2,Hspe1
Ssh2,Hexa,Tespa1
Il7r,Trat1,Satb1
Rpl24,Shisa5,Junb
mt-Cytb,Mycbp2,Socs1
Pik3ip1,Tanc1,Gm2000
Fbl,Gm19705,Mettl1
Ssbp2,Rgcc,Spint2
Npc2,Slfn5,Klk8
Zfp36l1,Rpl27,Zbtb20
Cd27,Itpr2,Il6st
Cirbp,Ighm,Rgcc
Klk8,Tox,mt-Nd1
Tespa1,Rapgef4,Cd7
mt-Nd4,Peli1,Ubb
Gm47283,Sh3bp5,Fbl
Il6ra,Foxp1,Gm43698
Cd7,Ctss,Cirbp
Pdcd4,Gm16152,Selenow
Nsg2,Rpl29,AB124611
Pfdn5,Macrod1,Ppp1r14b
AB124611,Dph5,Dph5
Socs3,Tgtp1,Nop10
S1pr1,Znrf1,Rabac1
Utrn,Uvssa,Treml2
Srrm2,Aff3,Itpr2
Rflnb,Rplp0,Gm11808
Rpsa,Sesn1,Znrf1
Gm9493,Rps12,Cxxc5
Ppp1r14b,B630019A10Rik,Trat1
Fam189b,Pim2,Hexa
Spint2,Timp2,Camk2d
Hmgn1,Fam241a,Utrn
Eif3e,Cnn3,Gm19705
Rgcc,Klk8,Klhdc1
Tnrc6b,Scml4,Sh3bp5
Tmem108,Cd2ap,Scml4
Pdlim1,Cd7,Bach2
Rpl10-ps3,Susd6,Rpl28
Jund,Satb1,Atp1b1
Tspan13,Cdip1,St6gal1
Grcc10,Ppp1r14b,Iigp1
Socs1,Cox7a2l,Fam241a
Grap2,Wdr89,Foxo1
Tdrp,Camk2d,Pim2
Foxo1,Inpp4b,Timp2
Klhdc1,Ttc3,Apex1
Arhgap15,Apex1,Ttc3
Eif4b,AB124611,Neurl3
Rhoh,Itgae,Rnf167
Rnf167,Gm2000,H2-DMa
Saraf,Neurl3,Tox
Dph5,Gm26517,Gm9493
Stat1,Fbl,Tnrc6b
Il6st,Junb,Tcf12
Smc4,Arhgap5,Pecam1
Mbnl1,Slc16a5,Pdcd4
Zbtb20,Dirc2,Rpl22l1
Trbc1,Cirbp,Uba52
Fos,Klhdc1,Cd27
Cyb5a,Trmt61a,Pdlim1
Bst2,Ung,Fam169b
Camk2d,Hspe1,Tgtp1
Klf2,Ikzf2,Gngt2
Eef1d,Pacsin1,Tecpr1
Tecpr1,Ampd1,Tspan13
Top2b,Thra,Pura
Arhgef1,Rnf122,Fos
Cnbp,Bphl,Npc2
Use1,Cyp4f13,Slfn5
Rpl36a-ps1,Retreg1,Itgae
Mettl1,H2-Oa,Crtc3
Znrf1,Tcf12,Inpp4b
Mrpl23,Sema4b,2610035D17Rik
Tmsb10,Kcna2,Cd2ap
Cd53,Sox4,Ppm1h
Sp110,Pecam1,Tanc1
H2-DMa,Tmem42,Hmgn1
Son,Gngt2,Stat1
Pnrc1,Cd72,Uvssa
Ogt,Bcl9,S1pr1
Cd3g,Ifngr2,Retreg1
Itpr2,Tgtp2,mt-Nd4
Gm42418,Fam169b,Susd6
Adcy7,Ddit4,mt-Cytb
Pebp1,Kdm5b,Slamf6
Sh3bp5,Sdhaf1,Gm10073
Slamf6,Qpct,Tgtp2
Snrnp70,H2-DMa,Ikzf2
Pura,Zscan26,Rpl36a-ps1
Rpl41,Ldhb,Top2b
Scml4,Pmepa1,Sdhaf1
Bola2,1700062C10Rik,Timm9
Rnaset2a,Foxo1,Grap2
Rbm39,Utrn,Sesn1
Bcl11b,Zfp318,Pacsin1
Ddx5,Als2cl,Eif4b
Pecam1,Rabac1,Cyb5a
Ppm1h,Gm14085,Gnl3
Gm43698,Kif1b,Snhg12
Ablim1,B3galt6,Ddit4
Trat1,Crtc3,Rbm4b
Zcchc7,Ppargc1b,Zcchc7
Gm19705,5830411N06Rik,Cd72
Fam241a,Nop10,2510002D24Rik
Tcf12,Rnf167,Adcy7
Hexa,Rps2,Rapgef4
Hpcal1,Ift80,Epb41l4aos
Atp5g1,Tlr12,Cdip1
Tubb5,Abcg1,Tnik
4930523C07Rik,Gm10073,Fam189b
Apex1,Smad1,Selenop
Ttc3,Dntt,Zeb1
Ptpn18,Timm9,Sox4
Pim2,Tnrc6b,Smc4
Cd3e,Ubb,H2-Oa
mt-Nd3,Oasl2,Rpl24
Slc38a2,Selenow,Kmt2c
Neurl3,Cuedc1,Arhgap15
Treml2,Rpl28,Stx16
Dgka,A930002I21Rik,Gpr146
Timp2,Dennd2d,Kcnq1ot1
Fam169b,Frat1,Gm16152
Gnl3,Pura,Bst2
Trp53,Ppm1h,Macrod1
C1qbp,Fto,Ifngr2
Cxxc5,Nmnat3,Kdm5b
Il27ra,Cyth3,Il27ra
Crtc3,Zeb1,Kif1b
Atp1b1,St8sia1,Dennd2d
Srpk1,Ephx1,Aff3
Epb41l4aos,Snhg12,Sema4b
Rbm4b,2510002D24Rik,Srm
Gngt2,Stat1,Tmem42
Gm10073,Tecpr1,Rasgrp1
Stx16,Tnfsf8,B630019A10Rik
Iigp1,Pdlim4,Ift80
Rasgrp1,Zfp362,Hpcal1
Kcnq1ot1,mt-Nd1,Thra
Rpl9-ps6,Epb41l4aos,Cnn3
2510002D24Rik,Gm9493,Pfdn5
Snhg12,Zfp358,Trmt61a
Bach2,Rpl22l1,Filip1l
Timm9,Slamf6,Exosc5
Selenop,Slc16a10,Srrm2
Wnk1,Tnik,Cux1
Pitpnc1,Kmt2c,Rai1
Cox14,Pdlim1,Fto
Tcp11l2,Fos,Fchsd2
,5830468F06Rik,Tbl1x
,Rbm4b,Tnfsf8
,Gnl3,1500011K16Rik
,Gpr146,Zscan26
,Zfp512b,Saysd1
,Nme4,Ogt
,Naa25,Tcp11l2
,Patj,Smarca2
,Gm11808,Als2cl
,Slc6a19,Sp110
,Rai1,Abcg1
,Uba52,Gm26517
,Tspan13,Grcc10
,Selenop,Tmsb10
,Smyd2,Arhgap5
,Ramp3,St8sia1
,Srm,Slc16a5
,Eng,Pmepa1
,Basp1,Dirc2
,Skil,Pigp
,Gm20696,Ikbkb
,Ggt5,Ung
,Rpl36a-ps1,Gm20696
,P2rx7,Ampd1
,Pdcd4,Zfp318
,Stx16,Rhoh
,Cux1,Rnf122
,Eif4b,Trbc1
,Mtss1,Gm26551
,Zfp395,Bphl
,Hmgn1,Cyp4f13
,Ttc27,Idh2
,Top2b,Skil
,Ipo4,Rpsa
,Setd1a,Slc12a7
