wilcoxon,t-test,t-test_overestim_var
Rps27,Rps24,Rps24
Rps24,Rps27,Rps27
Rps29,Rps29,Rps29
Tpt1,Igfbp4,Tpt1
Rps14,Ramp1,Rps14
Rpl21,Tpt1,Rpl21
Rps15a,Rps14,Malat1
Rps16,Rps7,Rps7
Rps28,Rpl21,Rps16
Rps7,Ccr9,Rps28
Rps19,Rps15a,Igfbp4
Rpl12,Rps28,Rpl35a
Rpl37a,Rps16,Rps15a
Rplp2,Rps19,Rpl12
Rpl35a,Il6ra,Ramp1
Malat1,Ccnd2,Sell
Rps15,Rpl12,Arl4c
Rps4x,Rpl35a,Ccnd2
Arl4c,Rps4x,Rps19
Rpl36a,Arl4c,Rps15
Rplp1,Sell,Rps4x
Rpl18a,Rpl37a,Btg1
Rps9,Rplp2,Rps9
Rps23,Tmem108,Rpl37a
Rpl13,Rps15,Rplp1
Rps27rt,Rplp1,Rps23
Btg1,Rps9,Rplp2
Rpl23,Dapl1,Ccr9
Sell,Rpl36a,Rpl36a
Rpl5,Itgae,Rps27rt
Rpl30,Rps23,Rpl38
Rpl38,Malat1,Dapl1
Ccnd2,Cxxc5,Klf2
Rps3a1,Rflnb,Rpl18a
Rps27a,Rpl38,Rps21
Rpl23a,Rpl18a,Rpl8
Rps21,Rps27rt,Ccr7
Fau,St6gal1,Tubb5
Rpl35,Rgcc,Rpl5
Igfbp4,Btg1,Rpl35
Klf2,Gm47283,Tuba1b
Rpl39,Rpl13,Rpl23
Rpl17,Ccr7,Rpl23a
Rpl8,Rpl23,Rpl13
Rps25,Atp1b1,Rps27a
Rpl19,Rpl35,Rpl9
Tubb5,Rpl5,Il6ra
Rpl9,Rps21,S1pr1
Ramp1,Rpl8,Lef1
Rps3,Tuba1b,Rpl19
Rpl31,Pdk1,Smc4
Rpl26,Pik3ip1,Rpl30
Rps8,Rps27a,Rps3a1
Rps20,Rpl23a,Rpl31
Rpl34,Rpl30,Rpl17
Rpl36,Ssbp2,Rps25
Tuba1b,Zbtb20,Gm47283
Ptma,Rps3a1,Pik3ip1
Ccr7,Rps25,Ptma
Lef1,Klf2,Fau
Rps5,S1pr1,Tmem108
Rps17,Tubb5,Chd3
Ccr9,Tdrp,Rabac1
Rps18,Rpl19,Rps20
Dapl1,Smc4,Rpl26
Rps6,Lef1,Rgcc
Smc4,Rpl9,Pdk1
Rabac1,Ifngr2,Rflnb
S1pr1,Fau,Rpl36
Rgs10,Rpl17,Rpl39
Rpl14,Rps20,Rps8
Chd3,Rpl39,Rgs10
Klf13,Rpl31,Rps5
mt-Nd2,Trat1,Ssbp2
Rapgef6,Rpl26,Rapgef6
Pik3ip1,Tcrg-C4,Rps3
Uba52,Tgtp2,Rps17
Foxp1,Tgtp1,Rps6
Rpl6,Rps3,Rpl34
Rps13,Chd3,Il7r
mt-Nd1,Gm43698,Itgae
Il6ra,Rabac1,Zbtb20
Nop10,Rps5,Klf13
Srsf5,Il6st,Tdrp
Gm47283,Rpl36,Cxxc5
Gm11808,Sox4,Atp1b1
Rps26,Rps6,Ssh2
Rpl27a,Rapgef6,St6gal1
Pdk1,Il7r,Foxp1
Ppia,Rps8,Dph5
Il7r,Ptma,Il6st
Ssh2,Slc16a5,Tspan32
Eef1g,Rpl34,Gm43698
Npc2,Ampd1,AC149090.1
Rps10,Dph5,Trat1
Wdr89,Timp2,Tgtp2
Rgcc,Selenop,Rps18
Peli1,Rgs10,Selenop
Arhgef1,B630019A10Rik,Timp2
Tmem108,AC149090.1,Tgtp1
Rflnb,Kcna2,Klhdc1
Ssbp2,Ssh2,Gm12216
Eef1b2,Tspan32,Id3
Grap2,Sema4b,Ifngr2
mt-Cytb,Pmepa1,mt-Nd1
Gm2000,Ggt5,Crtc3
Cd3g,Ift80,Peli1
Eef1d,1700062C10Rik,Sox4
AC149090.1,Rps17,mt-Nd2
Cnbp,Bach2,Rpl14
Snrpd3,Tcrg-C1,Ppia
Bcl11b,Gm12216,Grap2
Rpl7,Crtc3,Mettl1
Srrm2,Abi3,Bach2
Satb1,Tlr12,Tcrg-C4
Rpl11,Mtss1,Abi3
Tspan32,Klf13,Socs1
Rpl22l1,Ly6c1,Rpl27a
Dph5,Tcrg-C2,Treml2
Cdk2ap2,Klhdc1,Ift80
Klhdc1,Foxp1,Sema4b
Ddx5,Treml2,Socs3
Zbtb20,Id3,Tespa1
Mrpl23,Cnn3,Ifit1bl1
Tdrp,Rps18,Uba52
Gm12216,Zfp740,Pag1
Itgae,Fxyd4,Zfp740
Id3,Gm20696,Znrf1
Eif4a2,Mettl1,Rps13
Fubp1,Gm11342,B630019A10Rik
Il6st,Lypd6b,Ttc3
Ikzf1,Eef2k,Pmepa1
Ptpn18,Ppp1r13b,Gm20696
Fbl,Peli1,Slc16a5
Atp1b1,Eng,Fubp1
Cxxc5,Basp1,Srsf5
Tespa1,Golga1,Mtss1
Gm43698,Dus4l,Tcrg-C2
Selenop,Trgv2,Snhg12
Fkbp4,Socs1,Ampd1
Timp2,Hmgxb3,Dtx1
,Scn2b,Kbtbd11
,Rpl14,Cnn3
,Art4,Fkbp4
,Pag1,Idh2
,Socs3,Gramd1a
,Ifit1bl1,Gpr146
,mt-Nd2,Lpar6
,Thra,Sun2
,Atp11c,mt-Cytb
,Grap2,Kcna2
,Ttc3,Slfn8
,Wls,Ppp1r13b
,Znrf1,Wls
,Matk,Tcrg-C1
,Pard6g,Tsc22d3
,Rufy2,Ly6c1
,Slc25a23,Rps26
,Dgcr8,Bcl11b
,Gm9856,Nop10
,Gpr146,Iigp1
,Zfp553,Thra
,Emilin1,Ggt5
,Tespa1,Clec2d
,Pdlim4,Tpcn1
,Oasl2,1700062C10Rik
,Tpcn1,Eef1g
,Slc16a10,Myc
,Lpar6,Fam241a
,Adgrb2,Npc2
,Snx29,Jakmip1
,Ttc27,Srm
,Idh2,Arhgef1
,A430033K04Rik,Actn2
,Dntt,Gm9856
,Tcrg-V1,Gm19705
,Alg2,H2-DMa
,Lrrc75b,Irf2bpl
,Qpct,Mmp16
,Myl10,Sh3bp5
,Blm,N6amt1
,Gm21887,Tlr12
,2610035D17Rik,Smad7
,Myc,Rnf130
,Slfn8,2610035D17Rik
,Gatsl2,Matk
,Rpl27a,Filip1l
,Erf,Slfn5
,Cenpo,Nr3c1
,Zbtb48,Gnl3
,Trmt61a,Tuba4a
,Maml3,Fos
,Nr1d2,Fam102a
,Amigo2,Scml4
,Zfp407,Mogs
,Bcl9,Hdac7
,Iigp1,Mta3
,Igf1r,Nop56
,Mmp16,Cd3g
,Srm,Neurl3
,Zfp955b,Zeb1
,Zfp773,Golga1
,Auts2,Fam208b
,Sun2,Zkscan3
,Mogs,1700017B05Rik
,Krba1,Fxyd4
,Snhg12,H2-Q4
,Actn2,Trmt61a
,Slfn5,Rpl6
,Champ1,Rufy2
,Dtx1,Gm11808
,Arpp21,Snrpd3
,mt-Nd1,Ttc27
,Rnf130,Atp11c
,Rps13,Numa1
,1700017B05Rik,Gm11342
,Sh3pxd2a,Dgcr8
,Zfp667,Gart
,Gm17259,Dntt
,Tgfbr1,Clcf1
,Abcg2,Lypd6b
,Adrb2,Eif4a2
,2610037D02Rik,Bcl9
,Tsc22d3,Eef2k
,Fubp1,Skil
,Srsf5,Adrb2
,Pcgf3,Mcmbp
,Uba52,Nrip1
,Gramd1a,Pcgf5
,Gm36839,Qpct
,Kbtbd11,BC005561
,N6amt1,Eng
,Fam241a,Basp1
,Ears2,2610037D02Rik
,Irgm2,Trp53
,Ccsap,Wdr89
,Fkbp4,Tgfbr1
,Ptov1,Dus4l
,Zfp358,Trgv2
,Trim65,Erf
,Irf2bpl,Rnf144a
,Clec2d,Satb1
,Top3a,Ppp1r14b
,Dbp,Mpp1
,Nop10,Zfp553
,E430024P14Rik,Prkd3
,Smyd5,Il27ra
,Ptcra,Zmynd8
,Rbpms,Irgm1
,Mex3a,Hmgxb3
,Rnf144a,Scn2b
,Skil,Itk
,Thnsl1,Slc25a23
,Fam208b,Rarg
,Gm43703,Dbp
,Gm29666,Pura
,Psmc3ip,Gm26522
,Rarg,Tug1
,Fam102a,Art4
,Gm9889,Oasl2
,Gm33994,Tnrc6c
,Ppia,Lsm3
,Rbbp9,Zfp397
,Ppp1r16a,Pdlim4
,Tfap4,St8sia1
,Gm26522,Dyrk2
,Jakmip1,Parp11
,Smo,Hnrnpr
,Stx2,Zc3h6
,Clcf1,Prpf4b
,Brwd3,Slc16a10
,Ada,Ddit4
,Filip1l,Ikzf2
,Gm19705,Rara
,Tubb3,L3mbtl3
,B430306N03Rik,Gm11713
,Zkscan3,Ada
,Dhx37,Blm
,Zfp74,Tfap4
,Arhgap35,Zfp280d
,Rpl6,Art2b
,Gnl3,Klf7
,Zfp54,Sema4a
,BC005561,Zfp407
,Zfp397,Gm21887
,Chst15,Rint1
,Scml4,Cep57l1
,Slc6a19,Arid1a
,Egfl8,Impdh2
,Bcl11b,Gtf3c2
,Sh3bp5,Ranbp1
,Zfp623,Srrm2
,Eef1g,Champ1
,Neurl3,Opa3
,Tuba4a,Ccsap
,Npc2,Smyd5
,Smad7,Zfp646
,Prkd3,Tapbpl
,Pskh1,Rasgrp1
,Nr3c1,Phf1
,Tdrkh,Zfp638
,Ccdc77,Arhgap5
,Hdac7,Taz
,Gpr34,Pard6g
,Arhgap5,Pcgf3
,Rps26,Eef1d
,Mta3,Gemin6
,Brca2,Ifrd2
,Col23a1,Apex1
,Parp11,Fen1
,H2-DMa,Tk2
,Zfp689,Ikzf1
,Irs2,Zfp358
,Numa1,Pskh1
,Cuedc1,Rab3ip
,Dtx4,Slf2
,Opa3,Emilin1
,Mss51,Nudcd3
,5830454E08Rik,Zfp74
,Fam234b,Stx2
,Gart,Cdkn2c
,Mbd4,9330175E14Rik
,Carns1,Kcnq1ot1
,Gm4631,Hspbp1
,Cry2,Adgrb2
,St8sia1,Hnrnpab
,Zfp956,Mrpl23
,Gm30948,Lrrc14
,Gm11808,Kmt2c
,Pgap3,Ears2
,Lrrc14,Dusp10
,Tmie,Snx29
,Aldh6a1,Lfng
,Gtf2ird1,Akr1c13
,Hist1h3a,Dkc1
,Trav22,Plekho1
,Zeb1,Cirbp
,2200002D01Rik,Gid4
,Gorab,A430033K04Rik
,mt-Cytb,Cnbp
,Slf2,Tcrg-V1
,Zc3h6,Alg2
,Tmem216,Dirc2
,L3mbtl3,Ifi47
,Zfp280d,Irgm2
,Nrip1,Slc6a19
,Rev1,Med19
,Nop56,Lrrc75b
,Mpp1,Ppp1r16a
,Gm10640,Ppan
,Plp1,Cuedc1
,Fastkd5,E230001N04Rik
,Cep57l1,Gm2000
,A530040E14Rik,Gm26917
,Arhgap27os2,Nudt16
,Gemin6,Gm14085
,Zfp354c,Cstf2t
,Urb2,Myl10
,Nanos1,Foxn3
,Rara,Mat2a
,Pcgf5,5830411N06Rik
,Tug1,Mss51
,Mis12,Als2cl
,Emid1,Rpl7
,A230072E10Rik,Ldhb
,Zfp937,Sh3bp1
,Gm29562,Gbp9
,Serpinb1a,Arhgap15
,Man1b1,Gatsl2
,Ifrd2,Rbm4b
,Gm12185,AC160336.1
,Irgm1,Akap9
,Cd3g,Cenpo
,Arhgef1,Zbtb48
,Trim30c,Tfrc
,H2-Q4,Fam208a
,Phf1,Fam8a1
,Snrpd3,Maml3
,A630014C17Rik,Brwd3
,Ldhb,Ppm1h
,Ly6d,Ccdc77
,Gtf3c2,Ptov1
,Pwp2,Eefsec
,Ikzf2,Cdk2ap2
,Tbc1d31,Nr1d2
,Fos,Amigo2
,Cdkn2c,Trim65
,Snx32,Zfp652
,Tfrc,Cebpz
,Fen1,Psme2b
,Gm21781,Zfx
,Kif15,Igf1r
,Nacc2,Rai1
,Wnt4,Atr
,Mcmbp,Srcap
,Gm14085,Amer1
,AV099323,2410002F23Rik
,Gm29417,Rnf122
,Hist1h2be,Zfp955b
,Med18,Zfp773
,Abhd15,Brd8
,Dyrk2,Timm9
,Cacna2d2,Setd4
,Spc25,Auts2
,Gm11713,Arhgap4
,Zmynd8,Krba1
,Zfp646,Nsun5
,Il27ra,Tgs1
,Fhit,Plscr3
,Dnajb2,AC165953.2
,Zfp81,Rev1
,Gm12355,Zfp281
,Rint1,Mis12
,5830411N06Rik,Dnajb2
,Rpp38,D3Ertd751e
,Hist2h2be,Macrod1
,E230001N04Rik,Rps10
,Ddit4,Jade1
,9330175E14Rik,Arpp21
,Mgat4a,Otud4
,Gm4951,Frmd4b
,AC165953.2,Pfkl
,Cstf2t,Txnip
,Cd81,Fbl
,Klf7,Mgat4a
,Wdr76,Sh3pxd2a
,Wdr89,Pwp2
,Tk2,Man1b1
,Amacr,Rpp38
,Zfp638,Mcm7
,Pura,Zfp667
,Fam8a1,Ddx18
,Med19,Tubb4b
,Frmd4b,Gm17259
,Adgrg3,AI837181
,Hnrnpr,Ash1l
,Lysmd1,Alyref2
,Plekho1,Nasp
,Gm10638,Abcg2
,Ddc,Wdr76
,Gm12207,Eef1b2
,Dirc2,2200002D01Rik
,Mfsd12,Lysmd1
,Nuak2,G430095P16Rik
,Hoxaas3,Fam46a
,Art2b,Gm12185
,Amer1,Stim1
,Pde6a,Letm2
,Exog,Xrcc6
,Ccdc173,Fam120b
,A530021J07Rik,Tanc1
,Gm47469,A230072E10Rik
,Tnfrsf12a,Rbm5
,Srcap,Gm36839
,Tnrc6c,Tle4
,Gm26771,Gtf2ird1
,Gid4,Zbtb38
,D3Ertd751e,Kantr
,Ctbp2,Rapgef4
,Scg5,Smpd5
,Mterf1b,Il21r
,Taz,Notch1
,Itk,Farsa
,Plekha6,Foxo1
,Zc3h11a,Tmem55b
,Satb1,Rnf103
,Gm15537,Eef2kmt
,1700061G19Rik,Top3a
,Akr1c13,Ctsl
,Gata1,Snx32
,Vangl2,Gpr65
,Rnf103,Adgrg5
,Bend5,Klf3
,B130006D01Rik,Lmo4
,Smpd5,Lrp6
,Rab3ip,E430024P14Rik
,Adcy6,Ptcra
,Trp53,Mylpf
,Als2cl,Rbpms
,Slc7a14,Mex3a
,Ppp1r14b,Rpp30
,Plscr3,Dph2
,Prpf4b,Enpp4
,Jade1,Thnsl1
,Dph2,Gata3
,AI606181,Ccnt2
,Rasgrp1,Timeless
,Aldh1b1,Tmsb10
,Eif4a2,Aldh1b1
,Mettl13,Gm43703
,2410002F23Rik,Dnajb14
,Arid1a,Gm29666
,Acvrl1,Amd2
,Tapbpl,Zfp81
,Nim1k,Psmc3ip
,Egr2,Slc35e2
,Nsun5,Nfrkb
,Eri2,Gm9889
,Stx1a,Rpl36a-ps1
,Fbxw10,Gm33994
,Zfp248,Ighd
,Camkk1,Rbbp9
,Ust,Fam189b
,Gm26910,Serpinb1a
,Zswim3,B130006D01Rik
,Smug1,Gm9493
,Rnf122,Bend5
,G630030J09Rik,Rab6b
,Rasl11b,Spred2
,Ighd,Ddx56
,Arl10,Smo
,Kantr,Trib2
