wilcoxon,t-test,t-test_overestim_var
Rps29,Rps29,Rps29
Rps24,Rps27,Rps27
Rps27,Rps24,Rps24
Rps28,Rps28,Rps28
Rplp1,Rplp1,Rplp1
Rps15a,Ccr7,Rpl21
Rpl12,Rpl21,Rps14
Rps16,Rps16,Rpl35a
Rps14,Rps14,Rpl12
Rpl21,Rgs10,Rps16
Rplp2,Rpl35a,Rps23
Rpl35a,Tcf7,Rps7
Rps7,Rpl12,Rps15
Rps3a1,Rps23,Rps20
Rps27a,Rplp2,Rps27a
Rpl13,Rps7,Rplp2
Rps19,Rps27a,Rps9
Rps15,Igfbp4,Rpl36a
Rpl36a,Rps15,Tcf7
Rps23,Rps20,Rps19
Rps20,Sell,Rps15a
Rps9,Dapl1,Rps21
Rps8,Rps9,Rps3a1
Rpl31,Rpl36a,Rpl23a
Rps17,Rps3a1,Rpl37a
Rpl37a,Rpl23,Rpl9
Rpl23,Rpl13,Rpl13
Rpl9,Rpl23a,Rgs10
Rps18,Rps21,Rpl23
Rpl18a,Rpl18a,Ccr7
Rpl23a,Ramp1,Rps8
Rpl30,Rps19,Sell
Rps21,Rpl37a,Rpl18a
Tpt1,Tpt1,Rpl27a
Rps4x,Rps15a,Tpt1
Rpl8,Rpl9,Rps25
Rps25,Ccr9,Rpl31
Rps3,Rps25,Rps17
Rpl17,Rps8,Rps18
Rpl5,Rpl30,Rpl5
Rpl26,Rpl27a,Rpl30
Rpl27a,Rpl5,Rps4x
Rpl39,Rps3,Rpl26
Rpl15,Rpl26,Rpl36
Rpl36,Rpl17,Rpl17
Rps26,Rps18,Rpl8
Rpl19,Id3,Rps3
Rpl35,Rpl31,Rps6
Tcf7,Rps17,Igfbp4
Rps6,Rpl36,Dapl1
Rpl37,Rps4x,Ramp1
Rpl34,Rps6,Rpl15
Rpl14,Rpl8,Rpl39
Rps5,Rpl39,Rpl35
Rgs10,Rpl15,Rps26
Sell,Nsg2,Rps27rt
Rps27rt,Rps27rt,Ccr9
Eef1b2,Rpl14,Rpl14
Ccr7,Rpl35,Rps5
Rpl6,Rflnb,Rpl34
Rpl11,Rps26,Rpl37
Rpl38,Rpl34,Rpl19
Rps10,Lef1,Eef1b2
Rps13,Rps5,Lef1
Eef1a1,Eef1b2,Malat1
Rpl3,Smc4,Rpl38
Rpl32,Il6ra,Id3
Fau,Pdk1,Ighm
Rpl18,Ighm,Rps13
Tubb5,Tuba1b,Tubb5
Rpl4,Tdrp,Smc4
Malat1,Hmgn1,Tuba1b
Igfbp4,Rpl19,Rpl6
Lef1,Rpl37,Rpl11
Rpl10,Tmem108,Eef1a1
Ramp1,Tubb5,Ltb
Rpl7,Gm47283,Hmgn1
Dapl1,Rgcc,Rpl32
Eef1g,Actn1,Rpl3
mt-Nd2,Rps13,Rps10
Rpl10a,Rpl11,mt-Nd2
Rpl22,Rpl38,Nsg2
Rack1,Ssbp2,Chd3
Ighm,Il6st,Rpl18
Tuba1b,Chd3,Actn1
Smc4,Malat1,Pdk1
Ltb,Kbtbd11,Eef1g
Ccr9,Rpl6,Rpl10
Rps12,Socs3,Rpl7
Rps11,Rps10,Rflnb
Btg1,Rpl7,Rps11
Arl4c,Eef1a1,Gm47283
Wdr89,Ltb,Fau
Hspe1,Rpl18,Il6ra
Tmsb10,Gm43698,Rpl22
Npm1,Rpl32,Rpl4
Chd3,Fau,Ssbp2
Hmgn1,Il7r,Kbtbd11
Id3,Rpl3,Rgcc
mt-Nd1,Treml2,Btg1
Rpl22l1,mt-Nd2,Tmsb10
Ccnd2,Tespa1,Tmem108
Actn1,Ppp1r14b,Tdrp
Rps2,Rpl10,Rack1
Foxp1,Pik3ip1,Pik3ip1
Evl,Gm19705,Socs3
Rplp0,Socs1,Il7r
Nop10,Sh3bp5,Tespa1
Rpl28,Mettl1,Ccnd2
Pdk1,Eef1g,Il6st
Emb,Rps11,Ppp1r14b
Gm2000,Rpl4,Npm1
Pik3ip1,Cxxc5,Hspe1
Gm47283,Rpl22,Arl4c
Rapgef6,AC149090.1,Foxp1
Mrpl23,Tgtp1,AC149090.1
Ssh2,Trat1,Rps2
Satb1,Ccnd2,mt-Nd1
S1pr1,Arl4c,Rps12
mt-Cytb,St6gal1,Rpl10a
AC149090.1,Rack1,Wdr89
Tespa1,Btg1,Evl
Uba52,Foxp1,Ssh2
Rpl13a,Dph5,Bcl2
Kbtbd11,Ssh2,Socs1
Ppp1r14b,Bcl2,Rapgef6
Klf13,Rps12,Gm43698
Bcl2,Itgae,Sh3bp5
Gm11808,Hspe1,Gm19705
Peli1,Npm1,Dph5
Klf2,Apex1,Emb
Limd2,Tmsb10,Mettl1
Il7r,Rapgef6,Treml2
Ssbp2,Wdr89,Peli1
Nsg2,Evl,Satb1
Fbl,Gnl3,Trat1
Il6ra,Ift80,Cxxc5
Rgcc,Sox4,Mrpl23
Ctss,Peli1,Nop10
Rflnb,Gm26551,Gnl3
Socs3,mt-Nd1,Impdh2
Impdh2,Rpl10a,Apex1
Srrm2,Kcnq1ot1,Tgtp1
Klk8,Zbtb20,S1pr1
Tmem108,Mmp16,Gm2000
Rabac1,Cd2ap,Itgae
Dph5,Rps2,St6gal1
Bcl11b,Emb,Kcnq1ot1
Il6st,Impdh2,Limd2
Tdrp,B630019A10Rik,Fbl
Fam189b,Satb1,Zbtb20
Rpl10-ps3,Gpr146,mt-Cytb
Trp53,Myc,Rpl22l1
Cirbp,Mrpl23,Klk8
Tspan13,Cnn3,Klf13
Socs1,S1pr1,Gpr146
Grap2,St8sia1,Ctss
Mif,Pacsin1,Sox4
Cox14,Nop10,Cd2ap
Stat1,Inpp4b,Klf2
Ptma,Iigp1,Ift80
Rpsa,Thra,Spint2
Gnl3,Ly6c1,Klhdc1
Kcnq1ot1,Aff3,Myc
Cd27,Srm,Inpp4b
Shisa5,Fbl,Gm26551
Foxo1,Gm2000,Timp2
Sh3bp5,Pmepa1,Rpl28
Grcc10,Slc16a5,Srm
Mycbp2,Timp2,Pacsin1
Gm19705,Mtss1,Mmp16
Ly6e,Tgtp2,Uba52
Gpx4,Macrod1,Iigp1
Cd7,Klhdc1,Tgtp2
mt-Nd4,Rnf122,Foxo1
Rpl36a-ps1,Spint2,Rplp0
Klhdc1,Klk8,Tspan13
Gm9493,Sema4b,Stat1
Hnrnpr,Rpl22l1,Rpl13a
Cd3g,Rapgef4,Scml4
Zbtb20,Abi3,Pecam1
Spint2,Dzip1,Fam78a
Apex1,2610035D17Rik,Ttc3
Mettl1,Arhgap5,Hnrnpr
Pdlim1,Trib2,Abi3
mt-Nd3,Kcna2,St8sia1
Snrpd3,Klf13,Shisa5
Gm43698,Ifngr2,B630019A10Rik
Dgka,Bcl9,Il27ra
Lsm7,Limd2,Dkc1
Rpl27,Zeb1,Zeb1
Trat1,1700062C10Rik,Trp53
Psme2,Ttc3,Rpl36a-ps1
Set,Scml4,Thra
Cox7a2l,mt-Cytb,Gpatch4
Tspan32,Foxo1,Cnn3
Fam78a,Pecam1,Trib2
Rpl9-ps6,Ctss,Sun2
Pebp1,Ampd1,Grap2
Treml2,Gm14085,2610035D17Rik
Bola2,Gpatch4,Sema4b
Timp2,Dkc1,Cirbp
G3bp1,Il27ra,Srrm2
Selenow,Il4ra,Aff3
Utrn,Klf2,Gart
Zfp36l1,Plscr3,Rbm4b
Cdk2ap2,Sun2,Cd3g
C1qbp,H2-Oa,Gm11808
Adcy7,Stat1,Ly6e
AB124611,Fam78a,Ifngr2
H2-DMa,Art2b,Art2b
Cxxc5,Hnrnpr,Rapgef4
Itgae,Tspan13,Fam189b
Il27ra,Als2cl,Macrod1
Tgtp1,Map7,Fam169b
Arhgap15,Gart,Ly6c1
H2-Ke6,Tmem9,Bcl11b
Gpr146,Ly6k,Il4ra
Rbm4b,Ung,Timm9
Mgst2,Rpl36a-ps1,Mtss1
Dkc1,Qpct,Pmepa1
Fubp1,Rbm4b,Mycbp2
Scml4,Bphl,Selenop
