gene_names,P0,P4,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.37397825717926025,0.6688863039016724,-1.0699353218078613,3.4426985536271773e-10,-6.622373104095459,-1.0699353218078613,3.383547090213077e-12,-7.533283710479736,-1.0699353218078613,2.8645387386875654e-23,-10.377395629882812
Lypla1,0.25302359461784363,0.5301619172096252,-1.280084252357483,6.986933160525499e-14,-7.822606086730957,-1.280084252357483,2.41523374516496e-13,-7.937454700469971,-1.280084252357483,9.631158170503385e-26,-10.964017868041992
Tcea1,0.35374876856803894,0.5690708756446838,-0.8531052470207214,1.2556897375297276e-07,-5.638889789581299,-0.8531052470207214,1.1826353274820244e-07,-5.740238666534424,-0.8531052470207214,1.0603595541256682e-13,-7.76551628112793
Atp6v1h,0.18054722249507904,0.2769472599029541,-0.6894214153289795,7.49140352357372e-05,-4.329855442047119,-0.6894214153289795,0.0032777348126218505,-3.3166751861572266,-0.6894214153289795,1.9745065378752713e-05,-4.546667098999023
Rb1cc1,0.2541002333164215,0.1847493201494217,0.5116827487945557,0.9929773234112226,-0.4205169379711151,0.5116827487945557,0.0334120704515466,2.4811787605285645,0.5116827487945557,0.005307799508008365,3.056817054748535
4732440D04Rik,0.03290664777159691,0.02539115399122238,0.37950050830841064,0.9929773234112226,-0.155259907245636,0.37950050830841064,0.6004900335188376,0.7111967206001282,0.37950050830841064,0.4554852814982695,0.9081915616989136
Pcmtd1,0.2345474660396576,0.16175325214862823,0.5903282165527344,0.9929773234112226,0.09172119945287704,0.5903282165527344,0.022344252379906126,2.6439168453216553,0.5903282165527344,0.0021868222982972946,3.335624933242798
Gm26901,0.009324933402240276,0.0045472546480596066,1.0395478010177612,0.9929773234112226,0.16362926363945007,1.0395478010177612,0.44350792632429503,0.9832379817962646,1.0395478010177612,0.3237540656885829,1.1796669960021973
Rrs1,0.2107478529214859,0.33631688356399536,-0.7690061330795288,4.571212959641641e-05,-4.444806098937988,-0.7690061330795288,0.00041599732970495906,-3.9229624271392822,-0.7690061330795288,2.087758626305153e-07,-5.477902412414551
Mybl1,0.0,0.019813593477010727,-24.254302978515625,0.8840027744708234,-0.6107914447784424,-24.254302978515625,0.032865846116068444,-2.503417491912842,-24.254302978515625,3.147297584333275e-05,-4.4584150314331055
Vcpip1,0.1269264966249466,0.14893101155757904,-0.24688886106014252,0.08957519520585601,-2.1223978996276855,-0.24688886106014252,0.46580448140363895,-0.9439430832862854,-0.24688886106014252,0.2854404363837195,-1.2646583318710327
