wilcoxon,t-test,t-test_overestim_var
Rps29,Rps27,Rps27
Rps23,Rps24,Rps24
Rps28,Rps7,Rps7
Rps15a,Rps15a,Rps15a
Rplp1,Rpl18a,Rpl18a
Rpl18a,Rpl17,Rpl17
Rpl17,Rpl23a,Rpl23a
Rps19,Rps14,Rps14
Rps9,Rpl23,Rpl23
Rpl12,Rps23,Rps23
Rps14,Rps16,Rps16
Rps24,Rplp1,Rplp1
Rpl19,Rpl12,Rpl12
Rps16,Rpl13,Rpl13
Rpl36,Rpl19,Rpl19
Rps27,Rpl27a,Rpl27a
Rpl13,Rps9,Rps9
Rpl23,Rpl21,Rpl21
Rplp2,Rps13,Rps13
Rps7,Rps28,Rps28
Rps21,Rps19,Rps19
Rps18,Rps21,Rps21
Rpl9,Rpl9,Rpl9
Rps3,Tpt1,Tpt1
Rpl26,Fau,Fau
Rps13,Rpl36,Rpl36
Rpl27a,Rps6,Rps6
Rpl21,Rpl30,Rpl30
Rpl23a,Rplp2,Rplp2
Rpl34,Rps18,Rps18
Tpt1,Rpl37a,Rpl37a
Rps27a,Rps15,Rps15
Rps15,Rps3,Rps3
Rps20,Rpl26,Rpl26
Rps6,Rps29,Rps29
Rpl35a,Rps27a,Rps27a
Fau,Rps27rt,Rps27rt
Rpl37a,Rps20,Rps20
Rpl38,Rpl35a,Rpl35a
Rpl30,Rpl34,Rpl34
Rpl39,Rpl5,Rpl5
Rpl18,Rpl18,Rpl18
Rpl37,Rpl11,Rpl11
Rpl5,Rps4x,Rps4x
Rps4x,Rpl39,Rpl39
Rps5,Rpl37,Rpl37
Rpl36a,Rps5,Rps5
Rpl11,Rpl36a,Rpl38
Rps27rt,Rpl38,Rpl36a
Rpl32,Rps10,Rps10
Rps10,Rpl32,Rpl32
Rpl8,Eef1a1,Eef1a1
Eef1a1,Rpl6,Rpl6
Rpl35,Rpl35,Rpl35
Rpl6,Rps25,Rps25
Rps25,Rps3a1,Rps3a1
Rpl3,Rpl4,Rpl4
