wilcoxon,t-test,t-test_overestim_var
Rps24,Rps27,Rps27
Rpl18a,Rps24,Rps24
Rpl12,Rps7,Rps7
Rps23,Rpl18a,Rpl18a
Rps27,Rps29,Rps29
Rps7,Rps15a,Rps15a
Rpl19,Rps16,Rps16
Rps28,Rps23,Rps23
Rps15a,Rps28,Rps28
Rps14,Rps14,Rps14
Rpl23a,Rpl17,Rpl17
Rps29,Rpl12,Rpl12
Rps9,Rpl21,Rpl21
Rpl17,Rpl23a,Rpl23a
Rplp1,Rpl23,Rpl23
Fau,Rpl13,Rplp1
Rps16,Rplp1,Rpl13
Rps19,Rpl19,Rpl19
Rpl23,Rps19,Rps19
Rpl21,Rps9,Rps9
Tpt1,Fau,Fau
Rps13,Rps6,Rps6
Rpl9,Rpl37a,Rpl37a
Rps6,Tpt1,Tpt1
Rplp2,Rps3,Rps3
Rpl26,Rpl26,Rpl26
Rps3,Rps21,Rplp2
Rpl34,Rplp2,Rps21
Rpl30,Rpl9,Rpl9
Rps4x,Rps13,Rps13
Rpl39,Rpl39,Rpl39
Rpl13,Rps27rt,Rps27rt
Rps21,Rpl36,Rpl36
Rps18,Rpl34,Rpl34
Rps27rt,Rps18,Rps18
Rpl36,Rps4x,Rps4x
Rps20,Rpl27a,Rpl27a
Rpl27a,Rps20,Rps20
Rpl37,Rpl35a,Rpl35a
Rpl37a,Rps15,Rps15
Rpl35a,Rps27a,Rps27a
Rps27a,Rpl37,Rpl37
Rps15,Rps10,Rps10
Rps5,Rpl35,Rpl35
Rpl18,Rps5,Rps5
Rpl36a,Rpl18,Rpl18
Rpl35,Rpl38,Rpl38
Rpl32,Rpl32,Rpl32
Rpl38,Rpl30,Rpl30
Rps10,Rpl5,Rpl36a
Eef1a1,Rpl36a,Rpl5
Rpl5,Malat1,Malat1
Malat1,Rpl11,Rpl11
Rps25,Eef1a1,Eef1a1
Rpl11,Rps25,Rps25
Rpl8,Rpl8,Rpl8
Rpl3,Sell,Sell
Rpl4,Rps3a1,Rps3a1
Rps3a1,Rpl6,Rpl6
Rpl6,Rpl4,Rpl3
Btg1,Rpl3,Rpl4
Rps8,Ccr7,Ccr7
Rpl14,Btg1,Btg1
Rpl31,Rpl14,Rpl31
Eef1b2,Rpl31,Rpl14
Sell,Eef1b2,Eef1b2
Rps11,Rps8,Rps8
Rpl15,Rps11,Rps11
Rps26,Rpl7,Rpl7
Rpl7,Rpl24,Rpl24
Ccr7,Rpl15,Rps26
Rpl24,Rps26,Rpl15
Rpl10,Tcf7,Tcf7
